ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
1944:10.01.2022,10.01.2022,15,10.01.2022,18,04300622,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1945:10.01.2022,10.01.2022,16,10.01.2022,18,02200207,210,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1946:10.01.2022,10.01.2022,10,10.01.2022,10,10100314,899,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
1947:10.01.2022,07.01.2022,14,10.01.2022,07,06400842,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1948:10.01.2022,07.01.2022,17,10.01.2022,09,11300722,672,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1949:10.01.2022,23.12.2021,17,24.12.2021,12,03500934,890,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1950:10.01.2022,10.01.2022,11,10.01.2022,15,06400737,448,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1951:10.01.2022,10.01.2022,10,10.01.2022,10,01200625,500,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1952:10.01.2022,10.01.2022,17,10.01.2022,17,07100103,3000,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1953:10.01.2022,10.01.2022,06,10.01.2022,17,08100208,849,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1954:10.01.2022,09.01.2022,20,10.01.2022,08,03400828,779,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1955:10.01.2022,09.01.2022,20,10.01.2022,09,01200522,280,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1956:10.01.2022,09.01.2022,12,10.01.2022,12,01200623,729,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1957:10.01.2022,07.01.2022,00,10.01.2022,00,11400929,1299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1958:10.01.2022,07.01.2022,17,10.01.2022,08,03701555,1129,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1959:10.01.2022,07.01.2022,14,10.01.2022,08,05100208,369,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1960:10.01.2022,10.01.2022,19,10.01.2022,19,01100311,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1961:10.01.2022,09.01.2022,18,10.01.2022,06,03501038,744,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1962:10.01.2022,09.01.2022,18,10.01.2022,16,08100104,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1963:10.01.2022,09.01.2022,16,10.01.2022,10,03601141,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1964:10.01.2022,09.01.2022,13,10.01.2022,10,12200515,469,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1965:10.01.2022,09.01.2022,09,10.01.2022,07,07300516,786,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1966:10.01.2022,09.01.2022,12,10.01.2022,07,07300516,733,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1967:10.01.2022,08.01.2022,02,10.01.2022,08,04300414,1229,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1968:10.01.2022,08.01.2022,11,10.01.2022,10,07300618,877,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1969:10.01.2022,07.01.2022,19,07.01.2022,21,06200422,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1970:10.01.2022,06.01.2022,18,06.01.2022,21,02500834,1068,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1971:10.01.2022,10.01.2022,11,10.01.2022,11,03601244,500,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
1972:10.01.2022,07.01.2022,12,09.01.2022,22,04300413,290,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1973:10.01.2022,09.01.2022,18,09.01.2022,19,06400842,1099,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1974:10.01.2022,09.01.2022,16,09.01.2022,20,04300620,749,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1975:10.01.2022,02.12.2021,13,02.12.2021,15,07100101,644,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1976:10.01.2022,08.01.2022,20,09.01.2022,18,01401048,929,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1977:10.01.2022,01.01.2022,12,03.01.2022,15,08100103,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1978:10.01.2022,16.12.2021,20,17.12.2021,19,02300419,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1979:09.01.2022,31.12.2021,15,01.01.2022,12,01100205,550,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
1980:09.01.2022,08.01.2022,22,09.01.2022,08,04501153,50,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
1981:09.01.2022,08.01.2022,17,09.01.2022,14,09100101,1340,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1982:09.01.2022,08.01.2022,17,09.01.2022,14,09100101,1474,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1983:09.01.2022,08.01.2022,12,09.01.2022,16,04300414,908,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1984:09.01.2022,08.01.2022,18,09.01.2022,12,04300623,1030,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1985:09.01.2022,08.01.2022,18,09.01.2022,10,02500726,889,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
1986:09.01.2022,09.01.2022,14,09.01.2022,16,01100207,1200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
