ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
5983:24.10.2021,24.10.2021,16,24.10.2021,16,09502043,1000,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
5984:24.10.2021,24.10.2021,10,24.10.2021,10,01300836,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5985:24.10.2021,24.10.2021,13,24.10.2021,13,03601449,0,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5986:24.10.2021,24.10.2021,01,24.10.2021,01,03300411,0,Ja,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5987:24.10.2021,23.10.2021,01,23.10.2021,01,09100407,977,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
5988:24.10.2021,24.10.2021,21,24.10.2021,21,07200411,2000,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
5989:24.10.2021,21.10.2021,03,21.10.2021,03,08100417,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5990:24.10.2021,18.10.2021,14,18.10.2021,17,07200307,442,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5991:24.10.2021,20.10.2021,08,20.10.2021,16,11501340,1230,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5992:24.10.2021,13.10.2021,00,13.10.2021,07,03500934,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5993:24.10.2021,20.10.2021,06,20.10.2021,12,12500928,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5994:24.10.2021,12.10.2021,23,13.10.2021,08,04100101,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5995:23.10.2021,16.10.2021,17,18.10.2021,13,03601140,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5996:23.10.2021,23.10.2021,12,23.10.2021,12,08100207,1280,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5997:23.10.2021,10.10.2021,16,10.10.2021,21,04501045,1186,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5998:23.10.2021,23.10.2021,02,23.10.2021,02,05200629,1,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
5999:23.10.2021,23.10.2021,13,23.10.2021,13,08401245,1,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
6000:23.10.2021,22.10.2021,18,22.10.2021,18,01200627,400,Nein,Kinderfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
6001:23.10.2021,22.10.2021,13,22.10.2021,19,02300315,1020,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6002:23.10.2021,22.10.2021,08,22.10.2021,13,09501736,599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6003:23.10.2021,22.10.2021,18,22.10.2021,19,07400824,1550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6004:23.10.2021,22.10.2021,12,22.10.2021,19,02500728,2139,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6005:23.10.2021,23.10.2021,21,23.10.2021,21,08100104,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6006:23.10.2021,23.10.2021,11,23.10.2021,16,07400720,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6007:23.10.2021,23.10.2021,03,23.10.2021,08,01100416,2288,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6008:23.10.2021,21.10.2021,14,22.10.2021,12,09200511,1050,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6009:23.10.2021,26.09.2021,19,27.09.2021,07,07100205,450,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6010:23.10.2021,21.10.2021,20,23.10.2021,13,02500728,744,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6011:23.10.2021,21.10.2021,16,23.10.2021,09,10100208,300,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
6012:23.10.2021,23.10.2021,01,23.10.2021,10,10100209,448,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6013:23.10.2021,20.10.2021,16,23.10.2021,16,04300517,425,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6014:23.10.2021,23.10.2021,15,23.10.2021,17,03601243,816,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6015:23.10.2021,23.10.2021,09,23.10.2021,11,01100308,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6016:23.10.2021,20.10.2021,23,23.10.2021,11,07100204,1030,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6017:23.10.2021,23.10.2021,17,23.10.2021,19,01200625,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6018:23.10.2021,22.10.2021,22,23.10.2021,09,08100310,3000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6019:23.10.2021,22.10.2021,13,23.10.2021,14,11200514,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6020:23.10.2021,22.10.2021,16,23.10.2021,13,01401043,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6021:23.10.2021,22.10.2021,23,23.10.2021,10,03701659,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6022:23.10.2021,21.10.2021,10,23.10.2021,09,04400729,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6023:23.10.2021,21.10.2021,19,23.10.2021,07,04501040,595,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6024:23.10.2021,22.10.2021,14,23.10.2021,17,06100205,1663,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6025:23.10.2021,22.10.2021,21,23.10.2021,13,01300834,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6026:23.10.2021,22.10.2021,20,23.10.2021,11,01200522,650,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
6027:23.10.2021,13.10.2021,12,14.10.2021,18,08100206,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6028:23.10.2021,23.10.2021,20,23.10.2021,20,08100209,1,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6029:23.10.2021,21.10.2021,18,22.10.2021,12,01100415,2260,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6030:23.10.2021,29.09.2021,09,29.09.2021,18,01300835,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6031:23.10.2021,21.10.2021,19,22.10.2021,13,03601142,799,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6032:23.10.2021,16.10.2021,21,17.10.2021,10,08100417,2200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6033:23.10.2021,21.10.2021,21,22.10.2021,07,03601140,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6034:23.10.2021,21.10.2021,16,22.10.2021,17,09100101,543,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6035:23.10.2021,18.10.2021,01,19.10.2021,11,04501153,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6036:23.10.2021,20.10.2021,20,21.10.2021,11,03601245,1000,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6037:23.10.2021,20.10.2021,16,21.10.2021,09,03701660,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6038:23.10.2021,20.10.2021,15,21.10.2021,07,03601452,499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6039:23.10.2021,20.10.2021,20,21.10.2021,07,02500832,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6040:23.10.2021,21.10.2021,19,21.10.2021,22,06300634,550,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6041:23.10.2021,21.10.2021,09,21.10.2021,19,01100309,1199,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6042:22.10.2021,21.10.2021,19,21.10.2021,21,06300634,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6043:22.10.2021,21.10.2021,09,21.10.2021,17,07200412,2499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6044:22.10.2021,21.10.2021,16,21.10.2021,17,03400725,1029,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
6045:22.10.2021,21.10.2021,07,21.10.2021,14,02400625,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6046:22.10.2021,20.10.2021,13,21.10.2021,10,04501044,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6047:22.10.2021,20.10.2021,18,21.10.2021,00,07400928,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6048:22.10.2021,21.10.2021,13,21.10.2021,18,03701660,912,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6049:22.10.2021,21.10.2021,23,21.10.2021,23,02100102,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6050:22.10.2021,21.10.2021,09,21.10.2021,19,03400721,582,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6051:22.10.2021,21.10.2021,07,21.10.2021,16,03400721,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6052:22.10.2021,21.10.2021,19,21.10.2021,21,09502042,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6053:22.10.2021,21.10.2021,19,21.10.2021,22,06100103,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6054:22.10.2021,21.10.2021,08,21.10.2021,13,09200614,3699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6055:22.10.2021,18.10.2021,18,19.10.2021,03,01300836,180,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6056:22.10.2021,20.10.2021,22,21.10.2021,10,07100101,1129,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6057:22.10.2021,19.10.2021,09,19.10.2021,17,01100206,1238,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6058:22.10.2021,20.10.2021,19,21.10.2021,18,07200308,515,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6059:22.10.2021,21.10.2021,11,21.10.2021,12,07100101,890,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6060:22.10.2021,19.10.2021,15,19.10.2021,20,03400830,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6061:22.10.2021,20.10.2021,23,22.10.2021,17,08100416,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6062:22.10.2021,16.10.2021,22,17.10.2021,06,04300414,70,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6063:22.10.2021,20.10.2021,17,22.10.2021,10,10200524,2500,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
6064:22.10.2021,21.10.2021,15,22.10.2021,18,08100419,2060,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6065:22.10.2021,21.10.2021,14,22.10.2021,07,04100102,2148,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6066:22.10.2021,21.10.2021,21,22.10.2021,11,04100102,5000,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6067:22.10.2021,21.10.2021,18,22.10.2021,08,03400619,531,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6068:22.10.2021,22.10.2021,20,22.10.2021,22,11200514,2400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6069:22.10.2021,22.10.2021,05,22.10.2021,15,03400827,899,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
6070:22.10.2021,22.10.2021,17,22.10.2021,18,01100311,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6071:22.10.2021,27.09.2021,21,28.09.2021,09,01300733,100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6072:22.10.2021,21.10.2021,08,22.10.2021,15,08100105,1893,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6073:22.10.2021,19.10.2021,18,22.10.2021,07,08100105,1137,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6074:22.10.2021,21.10.2021,11,22.10.2021,08,09501838,240,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6075:22.10.2021,21.10.2021,06,22.10.2021,06,02100106,2100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6076:22.10.2021,21.10.2021,18,22.10.2021,10,03701660,2699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6077:22.10.2021,21.10.2021,17,22.10.2021,13,03701660,2284,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6078:22.10.2021,22.10.2021,07,22.10.2021,15,09501838,350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6079:22.10.2021,22.10.2021,09,22.10.2021,10,11100308,899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6080:22.10.2021,22.10.2021,16,22.10.2021,21,01200625,750,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6081:22.10.2021,22.10.2021,05,22.10.2021,13,07601341,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6082:22.10.2021,27.09.2021,16,27.09.2021,17,06400839,3299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6083:22.10.2021,19.10.2021,21,22.10.2021,14,04501149,3555,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6084:22.10.2021,19.10.2021,18,22.10.2021,12,03400620,988,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6085:22.10.2021,21.10.2021,19,22.10.2021,13,02300418,4000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6086:22.10.2021,21.10.2021,10,22.10.2021,11,02500833,250,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6087:22.10.2021,22.10.2021,12,22.10.2021,19,04400726,1799,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
6088:22.10.2021,22.10.2021,09,22.10.2021,15,04300414,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6089:22.10.2021,22.10.2021,09,22.10.2021,18,07200411,479,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6090:22.10.2021,22.10.2021,09,22.10.2021,11,02300419,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6091:22.10.2021,22.10.2021,07,22.10.2021,14,04300620,4793,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6092:22.10.2021,22.10.2021,00,22.10.2021,01,08100209,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6093:22.10.2021,22.10.2021,14,22.10.2021,14,07200410,350,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6094:22.10.2021,22.10.2021,10,22.10.2021,15,06300526,343,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6095:22.10.2021,22.10.2021,07,22.10.2021,09,09200511,1192,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6096:22.10.2021,22.10.2021,10,22.10.2021,11,09501939,1600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6097:22.10.2021,20.10.2021,09,22.10.2021,08,03701660,566,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6098:22.10.2021,17.10.2021,12,17.10.2021,13,04501042,299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6099:22.10.2021,19.10.2021,18,19.10.2021,18,04300620,100,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
6100:22.10.2021,22.10.2021,19,22.10.2021,19,06400737,608,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6101:22.10.2021,22.10.2021,21,22.10.2021,21,07200308,50,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6102:22.10.2021,08.09.2021,20,09.09.2021,08,04501044,1474,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6103:22.10.2021,20.10.2021,00,20.10.2021,08,02100106,135,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6104:22.10.2021,18.10.2021,10,18.10.2021,14,02500836,1189,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6105:22.10.2021,18.10.2021,08,18.10.2021,14,09301126,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6106:22.10.2021,20.10.2021,12,20.10.2021,19,01300836,249,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6107:22.10.2021,17.10.2021,18,20.10.2021,18,02500832,850,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6108:22.10.2021,20.10.2021,19,20.10.2021,23,03300412,724,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6109:22.10.2021,20.10.2021,07,20.10.2021,21,03100103,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6110:22.10.2021,20.10.2021,13,20.10.2021,13,04501149,990,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6111:22.10.2021,18.10.2021,14,18.10.2021,22,03400723,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6112:22.10.2021,18.10.2021,11,18.10.2021,16,01401046,2000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6113:22.10.2021,20.10.2021,14,20.10.2021,21,03701660,1468,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
6114:21.10.2021,20.10.2021,18,20.10.2021,20,03701660,1950,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6115:21.10.2021,20.10.2021,09,20.10.2021,17,08200622,809,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6116:21.10.2021,18.10.2021,18,20.10.2021,10,09100101,1089,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6117:21.10.2021,20.10.2021,19,20.10.2021,23,08100314,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6118:21.10.2021,18.10.2021,16,18.10.2021,19,08100105,849,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6119:21.10.2021,20.10.2021,22,20.10.2021,23,09200613,479,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6120:21.10.2021,20.10.2021,09,20.10.2021,17,03500934,520,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6121:21.10.2021,20.10.2021,16,20.10.2021,17,07601544,649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6122:21.10.2021,20.10.2021,14,20.10.2021,20,11401032,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6123:21.10.2021,18.10.2021,08,18.10.2021,14,02200213,1,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6124:21.10.2021,20.10.2021,11,20.10.2021,11,02400623,1070,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6125:21.10.2021,20.10.2021,08,20.10.2021,22,09100407,1050,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6126:21.10.2021,17.10.2021,22,18.10.2021,05,03601348,2980,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6127:21.10.2021,19.10.2021,17,20.10.2021,09,08100314,700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6128:21.10.2021,13.10.2021,08,13.10.2021,17,05200629,1040,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6129:21.10.2021,20.10.2021,18,20.10.2021,22,12400721,677,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6130:21.10.2021,20.10.2021,12,20.10.2021,19,03300412,924,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6131:21.10.2021,19.10.2021,18,20.10.2021,05,02500729,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6132:21.10.2021,20.10.2021,08,20.10.2021,23,10300733,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6133:21.10.2021,18.10.2021,13,20.10.2021,10,04501045,611,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6134:21.10.2021,20.10.2021,13,20.10.2021,21,06400736,499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6135:21.10.2021,20.10.2021,13,20.10.2021,21,01300732,350,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6136:21.10.2021,20.10.2021,14,20.10.2021,20,11401032,2350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6137:21.10.2021,20.10.2021,07,20.10.2021,21,04501148,498,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6138:21.10.2021,20.10.2021,08,20.10.2021,20,02500836,4250,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6139:21.10.2021,19.10.2021,16,20.10.2021,10,03701554,400,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6140:21.10.2021,22.09.2021,14,23.09.2021,07,03200206,90,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6141:21.10.2021,17.10.2021,22,18.10.2021,06,02100102,2550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6142:21.10.2021,15.10.2021,15,15.10.2021,15,02500835,140,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6143:21.10.2021,21.10.2021,05,21.10.2021,05,04300416,300,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6144:21.10.2021,15.10.2021,08,15.10.2021,19,05200631,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
6145:21.10.2021,16.10.2021,19,16.10.2021,23,03300412,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
